#meleeweapons																																	
Id		Price	Weight	InventoryWidthSize	WeaponClass	WeaponSubClass	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory												
dilthey_sound_assault		2000	3.2	2	AssaultRifle	Rail			implicted_em_blunt_ammo		20 34 crit 2.25	advanced_rifle_burst advanced_rifle_shortauto	5	1	0	5	0	FALSE	120	0	FALSE	tech_weapon		FALSE									
shedu_assault		1800	4	2	AssaultRifle	Firearm	Heavy		heavy_basic_ammo		24 46 crit 1.80	advanced_rifle_auto advanced_rifle_burst	5	32	12	4	0	FALSE	180	0	FALSE	weapon		FALSE									
plazma_smg		1600	3	2	AssaultRifle	Plasma	BatteryCells	implicted_plasma_charge	battery_charge		28 42 crit 1.50	basic_energy_rifle_shortauto basic_energy_rifle_burst	5	24	12	4	0	FALSE	120	0	FALSE	tech_weapon		FALSE									
army_sniper		1200	4	2	MarksmanRifle	Firearm	Heavy		heavy_basic_ammo		28 50 crit 2.00	basic_rifle_single	8	6	3	5	0	FALSE	75	0	FALSE	weapon		FALSE									
army_sniper_2		1800	4	2	MarksmanRifle	Firearm	Heavy		heavy_basic_ammo		32 56 crit 2.50	advanced_rifle_single	9	8	4	4	0	FALSE	90	0	FALSE	weapon		FALSE									
pirates_sniper		1200	3	2	MarksmanRifle	Firearm	Heavy		heavy_basic_ammo		14 40 crit 1.75	advanced_rifle_single	7	12	15	4	0	FALSE	90	0	FALSE	trash_weapon		FALSE									
desert_marksman		600	3	2	MarksmanRifle	Firearm	Heavy		heavy_basic_ammo		20 40 crit 2.35	basic_rifle_single basic_rifle_burst	7	2	1	2	0	TRUE	75	0	FALSE	weapon		FALSE									
desert_marksman_2		800	3	2	MarksmanRifle	Firearm	Heavy		heavy_basic_ammo		26 40 crit 2.50	advanced_rifle_single advanced_rifle_burst	8	4	2	2	0	TRUE	90	0	FALSE	weapon		FALSE									
tech_marksman		1800	4	2	MarksmanRifle	Laser	BatteryCells		battery_charge		38 56 crit 2.50	basic_energy_rifle_single	9	6	3	5	0.15	FALSE	60	0	FALSE	tech_weapon		FALSE									
tech_rifle		1600	4	2	MarksmanRifle	Laser	BatteryCells		battery_charge		24 36 crit 2.25	basic_energy_rifle_single basic_energy_rifle_burst	7	10	5	5	0	FALSE	75	0	FALSE	tech_weapon		FALSE									
civres_marksman		1200	3.7	2	MarksmanRifle	Firearm	Medium		medium_basic_ammo		22 34 crit 2.30	basic_rifle_single basic_rifle_burst	6	10	5	3	0	FALSE	90	0	FALSE	weapon		FALSE									
ancm_marksman		1400	4.5	2	MarksmanRifle	Firearm	Medium		medium_basic_ammo		38 60 crit 2.25	advanced_rifle_single advanced_rifle_burst	8	5	3	4	0	FALSE	105	0	FALSE	weapon		FALSE									
rail_rifle		1400	3.2	2	MarksmanRifle	Rail			implicted_em_ammo		32 32 crit 1.50	basic_rifle_single	7	1	0	1	0.9	FALSE	75	0	FALSE	tech_weapon		FALSE									
gh_marksman		1200	4.1	2	MarksmanRifle	Firearm	Heavy		heavy_basic_ammo		28 42 crit 2.35	advanced_rifle_single advanced_rifle_burst	7	6	3	1	0	TRUE	105	0	FALSE	weapon		FALSE									
sl_sniper		1800	5.8	2	MarksmanRifle	Laser	BatteryCells		battery_charge		30 44 crit 2.10	advanced_energy_rifle_single advanced_energy_rifle_burst	9	10	5	6	0.15	FALSE	75	0	FALSE	tech_weapon		FALSE									
sl_marksman		2000	5.8	2	MarksmanRifle	Laser	BatteryCells		battery_charge		40 60 crit 2.20	advanced_energy_rifle_single advanced_energy_rifle_burst	9	8	5	6	0.15	FALSE	75	0	FALSE	tech_weapon		FALSE									
dilthey_shock_sniper		2200	5.2	2	MarksmanRifle	Electric	BatteryCells	implicted_shockgun	dilthye_battery_charge		32 40 crit 2.20	thunder_rifle_single	9	12	5	6	0.15	FALSE	75	0	FALSE	tech_weapon		FALSE									
core_laser		1200	6.2	2	MarksmanRifle	Laser			battery_charge		32 42 crit 1.50	basic_energy_rifle_single	7	1	0	3	0	FALSE	120	0	FALSE	engineering_weapon		TRUE									
azt_rifle		600	4	2	MarksmanRifle	Quasi	QuasiCells		quasi_basic_ammo		16 32 crit 2.00	quasi_rifle_shortauto quasi_rifle_single	5	12	6	5	0	FALSE	90	0	FALSE	venus_weapon		FALSE									
moon_crossbow		300	4	2	MarksmanRifle	Quasi	Bolts		quasi_bolts_ammo		36 72 crit 1.60	basic_rifle_single	6	1	1	4	0.8	FALSE	75	0	FALSE	moon_weapon		FALSE									
mercury_staff		300	4	2	MarksmanRifle	Quasi	QuasiCells	implicted_quasi_beam	quasi_basic_ammo		38 76 crit 2.50	advanced_energy_rifle_single	6	1	1	5	0	FALSE	75	0	FALSE	nothing		FALSE									
miner_mg		600	4	2	Machinegun	Rail	Bolts		miner_bolts_ammo		8 16 crit 1.80	basic_machinegun_auto basic_machinegun_shortauto	5	80	40	5	0.5	FALSE	150	0	FALSE	engineering_weapon		FALSE									
core_nailmachinegun		800	5.1	2	Machinegun	Rail	Bolts		miner_bolts_ammo		12 20 crit 1.80	advanced_machinegun_auto advanced_machinegun_shortauto	6	80	40	6	0.5	FALSE	225	0	FALSE	engineering_weapon		FALSE									
desert_hmg		1600	5	2	Machinegun	Firearm	Heavy		heavy_basic_ammo		14 42 crit 1.80	basic_machinegun_auto basic_machinegun_longauto	5	52	26	6	0	FALSE	300	0	FALSE	weapon		FALSE									
plazma_hmg		2000	5	2	Machinegun	Plasma	BatteryCells	implicted_plasma_charge	battery_charge		32 60 crit 1.70	basic_energy_machinegun_auto basic_energy_machinegun_shortauto	5	48	24	6	0	FALSE	150	0	FALSE	tech_weapon		FALSE									
tezctlan_spear		9000	5	2	Machinegun	Quasi	QuasiCells		quasi_basic_ammo		80 92 crit 2.00	tezktlan_spear_auto	8	35	7	6	0	FALSE	150	0	TRUE	venus_weapon		FALSE									
spec_hmg		2500	6	2	Minigun	Firearm	Heavy		heavy_basic_ammo		14 42 crit 1.80	advanced_machinegun_auto advanced_machinegun_longauto	5	80	40	6	0	FALSE	375	0	FALSE	weapon		FALSE									
shedu_minigun		2500	6	2	Minigun	Firearm	Heavy		heavy_basic_ammo		14 40 crit 1.80	advanced_machinegun_auto advanced_machinegun_longauto	5	40	20	4	0	FALSE	375	0	FALSE	weapon		FALSE									
pirates_autocannon		3000	6	2	Minigun	Firearm	SuperHeavy		superheavy_basic_ammo		40 80 crit 1.80	advanced_rifle_single	5	30	10	6	0	FALSE	200	0	FALSE	weapon		FALSE									
pb_shockgun		3000	6.5	2	Minigun	Electric	BatteryCells	implicted_shockgun	battery_charge		20 30 crit 1.50	thunder_rifle_shortauto thunder_rifle_auto	6	60	30	6	0	FALSE	180	0	FALSE	tech_weapon		FALSE									
tech_hfg		4000	6	2	HFG	Laser	BatteryCells		battery_charge		80 100 crit 2.00	energy_hfg_single	10	40	20	6	0	FALSE	60	0	FALSE	tech_weapon		FALSE									
toxic_trower		2000	5	2	Flamethrower	Toxic	Toxic	implicted_toxicthrower	toxic_ammo		15 25 crit 1.50	toxicthrower_single	5	60	30	4	0	FALSE	90	0	FALSE	tech_weapon		FALSE									
miner_disctrower		1500	3.1	2	Discthrower	Tool	SawBlade		sawblade_ammo		20 40 crit 1.75	basic_sawtrower_single	6	12	6	5	0	FALSE	105	0	FALSE	engineering_weapon		FALSE									
core_disctrower		1800	3.5	2	Discthrower	Tool	SawBlade		sawblade_ammo		24 44 crit 1.85	advanced_sawtrower_single advanced_sawtrower_burst	6	15	7	6	0	FALSE	135	0	FALSE	engineering_weapon		FALSE									
miner_flametrower		1400	5.2	2	Flamethrower	Tool	Gas	implicted_flamethrower	gas_ammo		15 25 crit 1.50	flamethrower_single	4	60	30	5	0	FALSE	120	0	FALSE	engineering_weapon		FALSE									
core_flametrower		2000	5.5	2	Flamethrower	Tool	Gas	implicted_flamethrower	gas_ammo		20 30 crit 1.60	flamethrower_single	5	80	40	6	0	FALSE	150	0	FALSE	engineering_weapon		FALSE									
church_meltatrower		2500	6	2	Flamethrower	Plasma	Gas	implicted_plasma_charge	gas_ammo		30 36 crit 1.80	plasma_energy_burst plasma_energy_shortauto	5	40	20	6	0	FALSE	180	0	FALSE	engineering_weapon		FALSE									
miner_harpoon		999	1	2	Harpoonthrower	Tool	Heavy		heavy_basic_ammo		99 99 crit 1.00	basic_pistol_single	7	4	2	4	0	FALSE	45	0	FALSE	engineering_weapon		FALSE									
toxic_launcher		999	1	2	Flamethrower	Toxic	Toxic		toxic_ammo		99 99 crit 1.00	basic_pistol_single	7	4	2	4	0	FALSE	45	0	FALSE	tech_weapon		FALSE									
regular_launcher		2000	4	2	GrenadeLauncher	Launcher	Heavy		heavy_basic_ammo	frag_grenade	99 99 crit 1.00	basic_grenade_single	10	6	3	3	0	TRUE	60	0	FALSE	weapon	frag_grenade qwasi_grenade thermal_grenade stun_grenade hellfire_grenade	FALSE									
monster_xiomara_range		100	1	2	Machinegun	Quasi			implicted_xiomara_range		20 20 crit 1.50	basic_machinegun_auto	3	999	9	4	0	FALSE	45	0	TRUE	weapon		FALSE									
monster_mars_flametrower		100	1	2	Flamethrower	Quasi			implicted_flamethrower		20 30 crit 1.75	flamethrower_single	5	80	40	6	0	FALSE	135	0	TRUE	weapon		FALSE									
monster_mars_launcher		100	1	2	GrenadeLauncher	Quasi	Heavy		heavy_basic_ammo	frag_grenade	99 99 crit 1.00	basic_grenade_single	6	6	3	3	0	FALSE	135	0	TRUE	weapon		FALSE									
monster_mars_gun		100	1	2	AssaultRifle	Quasi			implicted_plasma_shrapnel		28 42 crit 1.50	basic_energy_rifle_shortauto basic_energy_rifle_burst	5	24	12	4	0	FALSE	135	0	TRUE	weapon		FALSE									
monster_turret		100	10	2	Turret	Firearm	Heavy		heavy_basic_ammo		18 20 crit 1.50	basic_machinegun_auto	6	999	40	1	0	FALSE	90	0	TRUE	weapon		FALSE									
monster_turret_fire		100	10	2	Turret	Tool	Gas	implicted_flamethrower	gas_ammo		8 16 crit 1.75	flamethrower_single	5	999	40	1	0	FALSE	85	0	TRUE	weapon		FALSE									
monster_turret_energy		100	10	2	Turret	Laser	BatteryCells		battery_charge		16 18 crit 1.60	basic_energy_rifle_single	7	999	40	1	0	FALSE	75	0	TRUE	weapon		FALSE									
monster_urparp_gun		100	1	2	Shotgun	Quasi			implicted_plasma_shrapnel		32 64 crit 1.50	advanced_energy_shotgun_single	8	999	9	4	0	FALSE	45	0	TRUE	weapon		FALSE									
#end																																	
																																	
#firemodes																																	
Id		AmmoPerShot	WeaponCastsCount	RequiredAllAmmoToShot	Accuracy	DamageMult	ScatterAngle	DelayInSecsBetweenShots																									
knife_single		0	1	FALSE	0.25	1	0	0																									
knife_triple		0	3	FALSE	0.1	0.6	0	0.4																									
blunt_single		0	1	FALSE	0.25	1	0	0																									
blunt_heavy		0	1	FALSE	0.15	1.5	0	0																									
blunt_duble		0	2	FALSE	0.12	0.8	0	0.5																									
blunt_breaker		1	4	FALSE	0.15	1	0	0.5																									
blunt_ammo_single		1	1	FALSE	0.25	1	0	0																									
blunt_ammo_duble		2	2	FALSE	0.15	1	0	0.5																									
blunt_ammo_triple		3	3	FALSE	0.1	1	0	0.5																									
axe_single		0	1	FALSE	0.2	1	0	0																									
axe_heavy		0	1	FALSE	0.1	1.5	0	0																									
sawsword_single		1	1	FALSE	0.2	1	0	0																									
sawsword_heavy		1	1	FALSE	0.05	1.5	0	0																									
blade_single		0	1	FALSE	0.25	1	0	0																									
blade_double		0	2	FALSE	0.15	0.9	0	0.5																									
basic_pistol_single		1	1	FALSE	0.2	1	4	0																									
basic_pistol_burst		2	2	FALSE	0.15	1	5	0.06																									
basic_pistol_shortauto		3	3	FALSE	0.1	1	6	0.05																									
advanced_pistol_single		1	1	FALSE	0.25	1	3	0																									
advanced_pistol_burst		2	2	FALSE	0.2	1	4	0.06																									
advanced_pistol_shortauto		3	3	FALSE	0.15	1	6	0.05																									
basic_smg_single		1	1	FALSE	0.25	1	3	0																									
basic_smg_shortauto		3	3	FALSE	0.20	1	4	0.05																									
basic_smg_auto		6	6	FALSE	0.15	1	6	0.045																									
advanced_smg_single		1	1	FALSE	0.3	1	2.5	0																									
advanced_smg_shortauto		4	4	FALSE	0.25	1	3.5	0.05																									
advanced_smg_auto		7	7	FALSE	0.2	1	5.5	0.045																									
basic_shotgun_single		1	1	FALSE	0.3	1	7	0																									
basic_shotgun_burst		3	3	FALSE	0.2	1	8	0.05																									
basic_shotgun_auto		4	4	FALSE	0.15	1	9	0.05																									
advanced_shotgun_single		1	1	FALSE	0.35	1	6.5	0																									
advanced_shotgun_duble		2	2	FALSE	0.3	1	7	0																									
advanced_shotgun_burst		3	3	FALSE	0.25	1	7.5	0.05																									
advanced_shotgun_auto		4	4	FALSE	0.15	1	8.5	0.05																									
basic_rifle_single		1	1	FALSE	0.3	1	2.8	0																									
basic_rifle_burst		2	2	FALSE	0.25	1	3.2	0.05																									
basic_rifle_shortauto		4	4	FALSE	0.2	1	4	0.05																									
basic_rifle_auto		5	5	FALSE	0.15	1	5	0.045																									
advanced_rifle_single		1	1	FALSE	0.35	1	2.5	0																									
advanced_rifle_burst		2	2	FALSE	0.3	1	3	0.05																									
advanced_rifle_shortauto		4	4	FALSE	0.25	1	3.5	0.05																									
advanced_rifle_auto		5	5	FALSE	0.2	1	4.5	0.045																									
basic_machinegun_shortauto		3	3	FALSE	0.1	1	6	0.05																									
basic_machinegun_auto		5	5	FALSE	0.05	1	7	0.045																									
basic_machinegun_longauto		8	8	FALSE	0.05	1	8	0.04																									
advanced_machinegun_shortauto		3	3	FALSE	0.2	1	5.5	0.05																									
advanced_machinegun_auto		5	5	FALSE	0.15	1	6.5	0.045																									
advanced_machinegun_longauto		8	8	FALSE	0.1	1	7.5	0.04																									
basic_energy_pistol_single		1	1	FALSE	0.25	1	3	0																									
basic_energy_pistol_burst		2	2	FALSE	0.2	1.1	4	0.06																									
basic_energy_pistol_shortauto		3	3	FALSE	0.15	1.2	5	0.05																									
advanced_energy_pistol_single		1	1	FALSE	0.3	1	2	0																									
advanced_energy_pistol_burst		2	2	FALSE	0.25	1.1	3	0.06																									
advanced_energy_pistol_shortauto		3	3	FALSE	0.2	1.2	4.5	0.05																									
basic_energy_smg_single		1	1	FALSE	0.35	1	2.5	0																									
basic_energy_smg_shortauto		3	3	FALSE	0.3	1.2	3.5	0.05																									
basic_energy_smg_auto		6	6	FALSE	0.25	1.3	5	0.045																									
advanced_energy_smg_single		1	1	FALSE	0.4	1	2	0																									
advanced_energy_smg_shortauto		4	4	FALSE	0.35	1.2	3	0.05																									
advanced_energy_smg_auto		7	7	FALSE	0.3	1.3	4.5	0.045																									
basic_energy_shotgun_single		1	1	FALSE	0.35	1	6.5	0																									
basic_energy_shotgun_burst		3	3	FALSE	0.3	1.2	7.5	0.05																									
basic_energy_shotgun_auto		4	4	FALSE	0.25	1.3	8.5	0.05																									
advanced_energy_shotgun_single		1	1	FALSE	0.4	1	6.5	0																									
advanced_energy_shotgun_duble		2	2	FALSE	0.35	1.1	7	0																									
advanced_energy_shotgun_burst		3	3	FALSE	0.3	1.2	7.5	0.05																									
advanced_energy_shotgun_auto		4	4	FALSE	0.25	1.3	8.5	0.05																									
basic_energy_rifle_single		1	1	FALSE	0.35	1	2.6	0																									
basic_energy_rifle_burst		2	2	FALSE	0.3	1.1	3	0.03																									
basic_energy_rifle_shortauto		4	4	FALSE	0.25	1.2	3.8	0.05																									
basic_energy_rifle_auto		5	5	FALSE	0.2	1.3	4.8	0.045																									
advanced_energy_rifle_single		1	1	FALSE	0.4	1	2.3	0																									
advanced_energy_rifle_burst		2	2	FALSE	0.35	1.1	2.8	0.05																									
advanced_energy_rifle_shortauto		4	4	FALSE	0.3	1.2	3.3	0.05																									
advanced_energy_rifle_auto		5	5	FALSE	0.25	1.3	4.2	0.045																									
basic_energy_machinegun_shortauto		5	5	FALSE	0.15	1.1	7.8	0.05																									
basic_energy_machinegun_auto		7	7	FALSE	0.1	1.3	6.8	0.045																									
basic_energy_machinegun_longauto		8	8	FALSE	0.1	1.5	7.8	0.04																									
advanced_energy_machinegun_shortauto		5	5	FALSE	0.2	1.1	5.3	0.05																									
advanced_energy_machinegun_auto		7	7	FALSE	0.15	1.3	6.3	0.045																									
advanced_energy_machinegun_longauto		8	8	FALSE	0.1	1.5	7.3	0.04																									
quasi_pistol_single		1	1	FALSE	0.3	1	2	0																									
quasi_pistol_burst		2	2	FALSE	0.25	1	3	0.06																									
quasi_rifle_single		1	1	FALSE	0.35	1	2.3	0																									
quasi_rifle_shortauto		3	3	FALSE	0.3	1	3.3	0.05																									
quasi_rifle_auto		4	4	FALSE	0.25	1	4.2	0.045																									
thunder_pistol_single		1	1	FALSE	0.3	1	2	0																									
thunder_rifle_single		1	1	FALSE	0.35	1	2.3	0																									
thunder_rifle_shortauto		3	3	FALSE	0.3	1	3.3	0.06																									
thunder_rifle_auto		5	5	FALSE	0.25	1	4.2	0.05																									
flamethrower_single		10	1	TRUE	1	1	3	0.05																									
toxicthrower_single		10	1	TRUE	1	1	3	0.05																									
basic_sawtrower_single		1	1	FALSE	0.2	1	4	0																									
advanced_sawtrower_single		1	1	FALSE	0.25	1	3	0																									
advanced_sawtrower_burst		2	2	FALSE	0.2	1	4	0.06																									
plasma_energy_single		1	1	FALSE	0.35	1	2.3	0																									
plasma_energy_burst		2	2	FALSE	0.3	1.1	2.8	0.06																									
plasma_energy_shortauto		4	4	FALSE	0.25	1.2	3.3	0.05																									
basic_grenade_single		1	1	FALSE	0.2	1	4	0																									
energy_hfg_single		40	1	TRUE	1	1	2	0																									
tezktlan_spear_auto		7	7	FALSE	0.2	1.3	6.3	0.045																									
#end																																	
																																	
#ammo																																	
Id		Price	Weight	InventoryWidthSize	MaxStack	BallisticType	MinAmmoAmount	MaxAmmoAmount	AmmoType	DmgType	DmgCritChance	AccuracyMult	DamageMult	BulletCastsPerShot	TargetBurningChance	TileBurningChance	TileToxicLiquidChance	PierceCreaturesChance	ThrowBackChance	StunChance	StunDuration												
pistol_basic_ammo		10	0.01	1	60	Ballistic	10	20	Bullets	blunt	0.03	1	1	1	0	0	0	0	0.1	0	0												
pistol_burst_ammo		20	0.01	1	60	Ballistic	10	20	Bullets	explosion	0.06	1	1.2	1	0.2	0.1	0	0	0.2	0	0												
pistol_expansive_ammo		20	0.01	1	60	Ballistic	10	20	Bullets	lacer	0.16	1	1.4	1	0	0	0	0	0	0	0												
*miner_bolts_ammo		1	0.01	1	60	Ballistic	10	20	Bolts	pierce	0.24	1	1	1	0	0	0	0.8	0	0	0												
medium_basic_ammo		10	0.02	1	50	Ballistic	10	20	Medium	pierce	0.03	1	1	1	0	0	0	0.4	0	0	0												
medium_police_ammo		10	0.02	1	50	Ballistic	10	20	Medium	blunt	0.06	1	1.2	1	0	0	0	0	0.25	0	0												
shotgun_bullet_ammo		10	0.03	1	50	Ballistic	10	20	Shells	blunt	0.06	1	0.8	1	0	0	0	0.2	0.2	0	0												
shotgun_shrapnel_ammo		10	0.03	1	50	Ballistic	10	20	Shells	lacer	0.16	1	1	4	0	0	0	0	0.05	0	0												
shotgun_flechette_ammo		20	0.03	1	50	Ballistic	10	20	Shells	pierce	0.24	1	1.2	4	0	0	0	0.8	0	0	0												
shotgun_explosion_ammo		20	0.03	1	50	Ballistic	10	20	Shells	explosion	0.16	1	1.2	4	0.2	0.1	0	0	0.2	0	0												
shotgun_dragon_ammo		20	0.03	1	50	Ballistic	10	20	Shells	fire	0.16	1	1.2	4	0.2	0.8	0	0	0.2	0	0												
heavy_basic_ammo		10	0.02	1	40	Ballistic	10	20	Heavy	pierce	0.03	1	1	1	0	0	0	0.6	0	0	0												
heavy_armorpierce_ammo		20	0.02	1	40	Ballistic	10	20	Heavy	pierce	0.05	1	1.2	1	0	0	0	0.95	0	0	0												
heavy_plasma_ammo		20	0.02	1	40	Ballistic	10	20	Heavy	plasma	0.05	1	1.3	1	0.8	0	0	0.6	0	0	0												
battery_charge		30	0.02	1	40	Ballistic	10	20	BatteryCells	beam	0.06	1	1	1	0.2	0	0	0.7	0	0	0												
dilthye_battery_charge		30	0.015	1	60	Ballistic	10	20	BatteryCells	beam	0.16	1	0.9	1	0.2	0	0	0.8	0	0	0												
battery_crafted_charge		1	0.02	1	40	Ballistic	10	20	BatteryCells	beam	0.02	1	0.8	1	0.1	0	0	0.5	0	0	0												
*gas_ammo		1	0.02	1	40	Ballistic	10	20	Gas	fire	0	1	1	6	0.8	0.8	0	0	0	0	0												
sawblade_ammo		2	0.04	1	20	Richoshet	10	20	SawBlade	lacer	0.16	1	1	1	0	0	0	0.85	0	0	0												
quasi_basic_ammo		4	0.04	1	20	Ballistic	10	20	QuasiCells	poison	0.05	1	1	1	0	0	0	0.2	0	0	0												
quasi_bolts_ammo		4	0.04	1	20	Ballistic	10	20	Bolts	pierce	1	1	1	1	0	0	0	1	0	0	0												
quasi_energy_ammo		4	0.04	1	20	Ballistic	10	20	BatteryCells	plasma	0.3	1	1.4	1	1	0.4	0	0	0	0	0												
toxic_ammo		1	0.01	1	60	Ballistic	10	20	Toxic	poison	0.08	1	1	1	0	0	0.25	0	0	0	0												
superheavy_basic_ammo		30	0.05	1	30	Ballistic	10	20	SuperHeavy	blunt	0.06	1	1	1	0	0	0	0	0.25	0	0												
pirates_flack_ammo		30	0.05	1	30	Ballistic	10	20	SuperHeavy	pierce	0.16	1	1.6	4	0	0	0	0	0.1	0	0												
implicted_em_ammo		100	1	1	0	Ballistic	0	0	Bolts	pierce	0.05	1	1	1	0	0	0	0.8	0	0	0												
implicted_em_blunt_ammo		100	1	1	0	Ballistic	0	0	Bolts	blunt	0.03	1	1	1	0	0	0	0.2	0.2	0	0												
implicted_combat_knife		100	1	1	50	Ballistic	0	0		pierce	0.12	1	1	1	0	0	0	0	0	0	0												
implicted_knife		100	1	1	50	Ballistic	0	0		pierce	0.05	1	1	1	0	0	0	0	0	0	0												
implicted_club		100	1	1	50	Ballistic	0	0		blunt	0.06	1	1	1	0	0	0	0	0.3	0	0												
implicted_shockclub		100	1	1	50	Ballistic	0	0		shock	0.1	1	1	1	0	0	0	0	0.3	0	0												
implicted_shockgun		100	1	1	50	Ballistic	0	0		shock	0	1	1	1	0	0	0	0	0	0	0												
implicted_coldgun		100	1	1	50	Ballistic	0	0	BatteryCells	cold	0.06	1	1	1	0	0	0	0	0	0	0												
implicted_heavy_axe		100	1	1	50	Ballistic	0	0		lacer	0.03	1	1	1	0	0	0	0	0.6	0	0												
implicted_katana		100	1	1	50	Ballistic	0	0		lacer	0.24	1	1	1	0	0	0	0	0	0	0												
implicted_body_part		100	1	1	50	Ballistic	0	0		blunt	0.03	1	1	1	0	0	0	0	0.2	0	0												
implicted_xiomara_range		100	1	1	50	Ballistic	0	0		poison	0	1	1	1	0	0	0	0	0	0	0												
implicted_flamethrower		100	1	1	0	Flame	0	0		fire	0	1	1	1	1	0.8	0	0	0	0	0												
implicted_sawblade		100	1	1	0	Ballistic	0	0		lacer	0.12	1	1	1	0	0	0	0	0	0	0												
implicted_toxic_shrapnel		100	1	1	50	Ballistic	10	20	Toxic	poison	0.08	1	1	4	0	0	0.25	0	0	0	0												
implicted_coldgun_shrapnel		100	1	1	50	Ballistic	10	20	BatteryCells	cold	0.06	1	1	4	0	0	0	0	0	0	0												
implicted_energy_shrapnel		100	1	1	50	Ballistic	10	20		plasma	0.06	1	1	4	0.8	0	0	0.4	0	0	0												
implicted_plasma_shrapnel		100	1	1	50	Ballistic	10	20		plasma	0.06	1	1	4	0.8	0	0	0.4	0	0	0												
implicted_plasma_charge		100	1	1	40	Ballistic	10	20		plasma	0.06	1	1	1	0.2	0	0	0.7	0	0	0												
implicted_toxicthrower		100	1	1	0	ToxicFlame	0	0		poison	0	1	1	1	0	0	0.8	0	0	0	0												
implicted_quasi_beam		100	1	1	20	Ballistic	10	20	QuasiCells	beam	0.05	1	1	1	0	0	0	0.2	0	0	0												
#end																																	
																																	
#medkits																																	
Id		Price	Weight	InventoryWidthSize	MaxStack	RestoreHealthAmount	InstantHeal	IncreaseMaxHealthLevel	HealDuration	RestoreStarvationValue	QmorphosValue	CanFixWound	FixWeights	FixAllWounds	FixedResolutionPeriod	PainDecreaseAmount	HealSpecificWound	HealAllWounds	ActivatesEatMedsTrigger	StatusEffectApplyChance	StatusEffectProgression	FixAllWoundsChance											
