#meleeweapons																												
Id		Price	Weight	InventoryWidthSize	WeaponClass	WeaponSubClass	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory							
bandit_boots		rusty_shards armor_shards plastic rubber																										
civres_boots		armor_shards armor_shards ceramite_shards rubber plastic																										
cultist_boots		armor_shards rags tread tread																										
power_boots		armor_shards armor_shards rubber metal_tread																										
realwear_boots		armor_shards armor_shards ceramite_shards rubber plastic																										
smuggler_boots		rusty_shards rusty_shards rubber rubber																										
solnet_boots		armor_shards armor_shards ceramite_shards rubber plastic																										
worker_boots		armor_shards armor_shards rubber rubber																										
pmc_boots		armor_shards armor_shards plastic rubber																										
rw_warlord_boots		ceramite_shards ceramite_shards armor_shards rubber plastic																										
svn_heavy_boots		ceramite_shards ceramite_shards armor_shards rubber plastic																										
daydream_chem_boots		armor_shards armor_shards rubber rubber																										
sl_power_boots		armor_shards armor_shards ceramite_shards rubber plastic																										
ancom_police_boots		armor_shards armor_shards plastic rubber																										
ancom_agent_boots		armor_shards armor_shards rubber rubber																										
church_priest_boots		armor_shards armor_shards rubber rubber																										
church_power_boots		armor_shards armor_shards rubber metal_tread																										
pb_boots		rusty_shards plastic plastic rubber																										
pb_heavy_boots		armor_shards armor_shards ceramite_shards rubber metal_tread																										
franch_boots		armor_shards armor_shards plastic rubber																										
franch_heavy_boots		armor_shards armor_shards ceramite_shards rubber plastic																										
moon_boots		moon_bones moon_armor_shards moon_armor_shards																										
common_boots		rusty_shards plastic plastic rubber																										
core_power_boots		ceramite_shards ceramite_shards armor_shards rubber plastic																										
spider_boots		rags tread spider_chitin spider_chitin																										
jackal_boots		rusty_shards armor_shards plastic rubber																										
blue_boots		rags rags tread tread plastic																										
broun_boots		rags rags tread tread plastic																										
azt_boots		aztec_rags venus_armor_shards																										
armor_repair_kit		tread tread rubber armor_shards ceramite_shards																										
weapon_repair_kit		plastic plastic weapon_shards lens microelectronics																										
melee_repair_kit		metal_tread metal_tread pierce_melee_shards blunt_melee_shards rod																										
automap		circuit_board circuit_board microelectronics bulb																										
frag_grenade		tin miner_bolts_ammo explosives																										
thermal_grenade		tin gas_ammo powder																										
stun_grenade		tin acid human_poop																										
frag_mine		explosives explosives explosives																										
stationary_turret		spec_hmg armor_shards weapon_shards circuit_board																										
fire_turret		miner_flametrower armor_shards weapon_shards circuit_board																										
energy_turret		tech_marksman armor_shards weapon_shards circuit_board																										
organsBox		bloodBag bloodBag furuncle trowable_heart human_aye human_ear																										
cyborg_head		armor_shards plastic glass bulb circuit_board																										
glassBottle		glass glass																										
itemsBox		army_knife pmc_pistol spec_pistol pmc_armor balaklava blue_pants bandit_boots medium_basic_ammo pistol_basic_ammo bandage splint antibiotics synthChicken synthBeef small_backpack																										
handmade_frag_grenade		tin explosives																										
handmade_thermal_grenade		glassBottle rags																										
regular_food_container		chocolateBar packedGoodRation packedRation redSoda water synthChicken synthBeef																										
military_food_container		cannedMeat cannedVeg cannedMeat cannedVeg chocolateBar mre_pack mre_pack water																										
luxury_food_container		rocketCandy vodka wiskey armagnac caviar wagyu_steak truffle_oil tuna_steak																										
water_container		water water water water water water water water																										
alcogol_container		vodka wiskey armagnac vodka wiskey armagnac																										
regular_clothing_container		green_tshirt blue_tshirt singlet_shirt blue_pants brown_pants yellow_pants dark_pants blue_boots broun_boots rags																										
miner_clothing_container		worker_armor pb_vest core_hard_vest worker_helmet pb_hard_hat core_hard_hat worker_pants pb_pants core_hard_pants worker_boots pb_boots common_boots																										
worker_clothing_container		employee_vest green_vest employee_hat balaklava employee_pants dark_pants smuggler_boots common_boots																										
scientist_clothing_container		daydream_chem_vest daydream_armored_vest scientist_shirt daydream_chem_helmet daydream_armored_helmet daydream_chem_pants daydream_armored_pants daydream_chem_boots blue_boots																										
security_clothing_container		security_armor rw_militia_vest ancom_police_armor rw_militia_helmet ancom_police_mask franch_helmet rw_militia_pants ancom_police_pants franch_pants ancom_police_boots franch_boots																										
weapon_container		pmc_pistol spec_pistol dark_pistol pmc_shotgun desert_shotgun pmc_smg_2 spec_smg desert_assault desert_marksman desert_hmg																										
armor_container		cevlar_vest power_armor pmc_armor franch_heavy_armor power_helmet pmc_helmet franch_heavy_mask power_pants pmc_pants franch_heavy_pants power_boots pmc_boots franch_heavy_boots																										
tool_container		metal_pipe breaker crowbar wrench sapper_shovel miner_pistol miner_mg																										
robot_parts_container		armor_shards weapon_shards rusty_shards coarse_gears rod metal_tread wire cyborg_head cyborg_head																										
electrical_parts_container		microelectronics capacitor circuit_board transformer bulb microelectronics capacitor circuit_board transformer bulb																										
military_parts_container		armor_shards ceramite_shards weapon_shards blunt_melee_shards pierce_melee_shards armor_repair_kit weapon_repair_kit melee_repair_kit metal_tread transformer																										
engineering_parts_container		blunt_melee_shards pierce_melee_shards rusty_shards coarse_gears rod ceramite_shards tape explosives miner_bolts_ammo miner_bolts_ammo miner_bolts_ammo miner_bolts_ammo spring																										
ai_module		microelectronics microelectronics microelectronics microelectronics circuit_board circuit_board																										
communication_relay		capacitor wire transformer capacitor wire transformer capacitor wire transformer																										
defibrillator_device		microelectronics circuit_board lens transformer bulb																										
quasi_sensor_device		microelectronics circuit_board lens transformer bulb																										
geoscanner_device		microelectronics circuit_board lens transformer bulb																										
welding_machine_device		rusty_shards coarse_gears rod metal_tread wire																										
medical_equipment		microelectronics capacitor metal_tread wire circuit_board lens transformer bulb																										
scientific_equipment		microelectronics capacitor metal_tread wire circuit_board lens transformer bulb																										
mining_equipment		armor_shards weapon_shards blunt_melee_shards rusty_shards coarse_gears rod ceramite_shards capacitor wire transformer																										
construction_equipment		armor_shards weapon_shards blunt_melee_shards rusty_shards coarse_gears rod ceramite_shards capacitor wire transformer																										
chemical_analyzer		microelectronics circuit_board lens transformer bulb																										
hydraulic_pump		rusty_shards coarse_gears rod metal_tread wire																										
quasiresearch_disk		microelectronics circuit_board lens transformer bulb																										
research_disk		microelectronics circuit_board lens transformer bulb																										
management_unit		microelectronics circuit_board lens transformer bulb																										
darknet_unit		microelectronics circuit_board lens transformer bulb																										
military_unit		microelectronics circuit_board lens transformer bulb																										
memory_software		microelectronics capacitor plastic plastic																										
entertainment_software		microelectronics capacitor plastic plastic																										
quasisamples		demonic_medicine demonic_idol demonic_shards moon_bones moon_guts aztec_guts mercury_guts mercury_scales																										
biomass_tank		spider_brain spider_aye spider_meat spider_poisongland human_poop human_poop glass glass glass glass																										
drug_cargo		morphine antiradin naloxone antidote painkillers nanoinjection morphine antiradin naloxone antidote painkillers nanoinjection																										
medical_components		medpack morphine antibiotics antiradin naloxone sorbent antidote bloodBag painkillers nanoinjection plaster military_kit																										
watermelon		watermelon_slice watermelon_slice watermelon_slice watermelon_slice																										
#end																												
																												
#workbenchreceipts																												
Id		AllowedWorkbenches	OutputItem	RequiredItems																								
		workbench	small_backpack	rags rags rags tread																								
		workbench	spider_armor	spider_chitin spider_chitin spider_chitin rags																								
		workbench	spider_hemlet	spider_chitin rags																								
		workbench	spider_pants	spider_chitin spider_chitin rags																								
		workbench	spider_boots	spider_chitin rags																								
		workbench	glass_knife	glass tape																								
		workbench	scarp_club	coarse_gears rod sawblade_ammo																								
		workbench	handmade_frag_grenade	tin miner_bolts_ammo explosives																								
		workbench	handmade_thermal_grenade	glassBottle gas_ammo rags																								
		workbench	battery_crafted_charge	glass acid wire																								
		workbench	tape	medicalClue acid plastic																								
		stove	roastedMeat	meat1																								
		stove	spider_soup	tin spider_meat																								
		stove	slanina	human_skin human_skin																								
		medicalFabricator	medpack	bandage splint antibiotics																								
		medicalFabricator	splint	rags plastic																								
		medicalFabricator	bandage	rags rags																								
		medicalFabricator	surgicalKit	medpack morphine medicalClue naloxone																								
		productionFabricator	pistol_basic_ammo	powder powder																								
		productionFabricator	shotgun_shrapnel_ammo	powder powder																								
		productionFabricator	heavy_basic_ammo	powder powder																								
		productionFabricator	medium_basic_ammo	powder powder																								
		productionFabricator	frag_grenade	tin miner_bolts_ammo explosives explosives																								
		productionFabricator	thermal_grenade	tin gas_ammo gas_ammo powder powder																								
		productionFabricator	stun_grenade	tin acid acid human_poop human_poop																								
		printerFabricator	pmc_club	plastic plastic plastic plastic																								
		printerFabricator	army_knife	pierce_melee_shards pierce_melee_shards pierce_melee_shards pierce_melee_shards																								
		printerFabricator	sapper_shovel	armor_shards armor_shards armor_shards armor_shards																								
		printerFabricator	spec_pistol	plastic plastic plastic plastic																								
		printerFabricator	rail_pistol	weapon_shards weapon_shards weapon_shards weapon_shards																								
		printerFabricator	pmc_shotgun	plastic plastic plastic plastic																								
		printerFabricator	desert_assault	plastic plastic plastic plastic																								
		printerFabricator	miner_mg	rusty_shards rusty_shards rusty_shards rusty_shards																								
		printerFabricator	miner_disctrower	rusty_shards rusty_shards rusty_shards rusty_shards																								
		printerFabricator	miner_flametrower	rusty_shards rusty_shards rusty_shards rusty_shards																								
		printerFabricator	sigs_kosmos	sorbent sorbent sorbent sorbent																								
		printerFabricator	servo_backpack	rusty_shards rusty_shards rusty_shards rusty_shards																								
		printerFabricator	ceramit_vest	ceramite_shards ceramite_shards ceramite_shards ceramite_shards																								
		printerFabricator	packaged_industrial_robot	armor_shards armor_shards armor_shards armor_shards																								
		printerFabricator	packaged_security_robot	ceramite_shards ceramite_shards ceramite_shards ceramite_shards																								
		printerFabricator	packaged_recreational_robot	rubber rubber rubber rubber																								
#end																												
																												
#itemreceipts																												
Id		OutputItem	RequiredItems	ProduceTimeInHours	ModifyStartCost	ModifyStep	ModifyItemsGrades																					
		synthChicken	plastic	4	1	1.05																						
		synthBeef	plastic	4	1	1.05																						
		bandit_vest	rags tread	8	1	1.05																						
		small_backpack	rags rags rags tread	8	1	1.05																						
		blue_tshirt	rags tread	6	1	1.05	tread 1 rags 6 itemChip 20 mediumItemChip 40																					
		dark_pants	rags tread	6	1	1.05	tread 1 rags 6 itemChip 20 mediumItemChip 40																					
		blue_boots	rags tread plastic	6	1	1.05	rags 1 rubber 5 itemChip 10 mediumItemChip 40																					
		army_knife	pierce_melee_shards plastic	8	1	1.05																						
		army_pistol	plastic spring	10	1	1.05	weapon_shards 1 lens 5 itemChip 25 mediumItemChip 60																					
		pmc_pistol	plastic spring	10	1	1.05	weapon_shards 1 lens 5 itemChip 25 mediumItemChip 60																					
		pistol_basic_ammo	powder	0.5	1	1.05																						
		shotgun_shrapnel_ammo	powder	0.5	1	1.05																						
		bandage	rags rags	6	1	1.05																						
		splint	rags plastic	6	1	1.05																						
		antibiotics	plastic rottenMeat	10	1	1.05																						
		medpack	bandage splint antibiotics	18	1	1.05																						
		morphine	glass poppy_box	18	1	1.05																						
		sorbent		2	1	1.05																						
		phase_bomb	microelectronics microelectronics capacitor explosives circuit_board	6	1	1.05																						
		tech_katana	pierce_melee_shards metal_tread plastic rubber	32	1	1.05																						
		pmc_club	blunt_melee_shards rod plastic	14	1	1.05																						
		franch_baton	blunt_melee_shards rod bulb	24	1	1.05																						
		hatchet	pierce_melee_shards blunt_melee_shards rubber	24	1	1.05																						
		spec_hatchet	pierce_melee_shards blunt_melee_shards armor_shards	28	1	1.05																						
		sapper_shovel	rusty_shards pierce_melee_shards rod	12	1	1.05																						
		army_pistol_2	plastic weapon_shards	14	2	1.06	weapon_shards 1 spring 5 itemChip 25 mediumItemChip 40																					
		army_pistol_3	plastic weapon_shards metal_tread	18	3	1.07	spring 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		army_pistol_4	ceramite_shards weapon_shards metal_tread	36	4	1.07	spring 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		pmc_pistol_2	plastic weapon_shards	16	2	1.06	weapon_shards 1 spring 5 itemChip 25 mediumItemChip 40																					
		pmc_pistol_3	plastic weapon_shards metal_tread spring	18	3	1.07	spring 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		spec_pistol_2	rubber weapon_shards metal_tread	24	2	1.06	weapon_shards 1 spring 5 itemChip 25 mediumItemChip 40																					
		spec_pistol_3	rubber weapon_shards metal_tread blunt_melee_shards	38	3	1.07	spring 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		spec_pistol_rv	ceramite_shards armor_shards weapon_shards circuit_board	42	1	1.05	weapon_shards 1 spring 5 itemChip 9 mediumItemChip 25																					
		dark_pistol_2	rubber weapon_shards blunt_melee_shards	24	2	1.06	weapon_shards 1 spring 5 itemChip 25 mediumItemChip 45																					
		dark_pistol_3	rubber weapon_shards spring blunt_melee_shards	26	3	1.07	spring 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		dark_pistol_4	ceramite_shards weapon_shards blunt_melee_shards	36	5	1.09	weapon_container 1 itemChip 3 mediumItemChip 6 highItemChip 24																					
		dark_pistol_5	ceramite_shards weapon_shards spring	36	5	1.09	weapon_container 1 itemChip 3 mediumItemChip 6 highItemChip 24																					
		rail_pistol_2	rubber circuit_board capacitor metal_tread	30	2	1.06	capacitor 1 transformer 5 itemChip 25 mediumItemChip 50																					
		rail_pistol_3	rubber microelectronics capacitor metal_tread	34	1	1.05	transformer 1 research_disk 3 itemChip 15 mediumItemChip 60																					
		tech_pistol_2	plastic circuit_board bulb wire	36	2	1.05	wire 1 circuit_board 5 itemChip 25 mediumItemChip 60																					
		tech_pistol_3	plastic microelectronics bulb wire	40	4	1.06	circuit_board 1 microelectronics 3 itemChip 15 mediumItemChip 60																					
		petrov_pistol_2	plastic spring	20	1	1.05	weapon_shards 1 spring 5 itemChip 25 mediumItemChip 40																					
		petrov_pistol_3	plastic weapon_shards	24	1	1.05	spring 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		core_nailgun	rusty_shards plastic spring	26	1	1.05	rusty_shards 1 spring 5 itemChip 25 mediumItemChip 45																					
		ancm_quasi_pistol	ceramite_shards microelectronics venus_weapon_shard wire	46	1	1.05	broken_weapon 1 quasisamples 3 itemChip 15 AncomItemChip 30																					
		sbn_pistol	armor_shards microelectronics capacitor metal_tread	36	1	1.05	weapon_shards 1 circuit_board 5 itemChip 10 SBNItemChip 30																					
		daydream_frostgun	plastic circuit_board circuit_board bulb wire	40	1	1.05	wire 1 circuit_board 5 itemChip 10 DayDreamItemChip 30																					
		gh_pistol	rubber weapon_shards spring	32	1	1.05	weapon_shards 1 rod 5 itemChip 10 GrassHopperItemChip 30																					
		sl_pistol	armor_shards microelectronics bulb wire	42	1	1.05	wire 1 capacitor 7 itemChip 12 SunLightItemChip 30																					
		franch_pistol	rubber weapon_shards spring metal_tread	28	1	1.05	weapon_shards 1 rod 5 itemChip 10 FrancheItemChip 30																					
		pmc_shotgun	rubber weapon_shards blunt_melee_shards	24	2	1.06	weapon_shards 1 broken_weapon 5 itemChip 25 mediumItemChip 60																					
		pmc_shotgun_2	armor_shards weapon_shards blunt_melee_shards	38	1	1.05	weapon_shards 1 weapon_repair_kit 3 itemChip 40 mediumItemChip 80																					
		dark_shotgun	rubber weapon_shards spring blunt_melee_shards	28	3	1.08	weapon_shards 1 blunt_melee_shards 5 itemChip 25 mediumItemChip 60																					
		dark_shotgun_2	armor_shards weapon_shards spring blunt_melee_shards	36	5	1.09	blunt_melee_shards 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		dark_shotgun_3	ceramite_shards weapon_shards spring blunt_melee_shards	44	8	1.1	weapon_container 1 itemChip 3 mediumItemChip 6 highItemChip 24																					
		desert_shotgun_2	rubber weapon_shards spring blunt_melee_shards	24	1	1.05	weapon_shards 1 blunt_melee_shards 5 itemChip 26 mediumItemChip 80																					
		plazma_shotgun	ceramite_shards ceramite_shards microelectronics capacitor	50	1	1.05	electrical_parts_container 1 itemChip 3 mediumItemChip 6 highItemChip 24																					
		spec_shotgun	armor_shards weapon_shards blunt_melee_shards	26	10	1.08	weapon_container 1 itemChip 3 mediumItemChip 6 highItemChip 24																					
		church_shotgun	ceramite_shards ceramite_shards weapon_shards spring blunt_melee_shards	50	1	1.05	weapon_container 1 itemChip 6 mediumItemChip 12 ChurchItemChip 24																					
		ancm_shotgun	armor_shards ceramite_shards weapon_shards blunt_melee_shards	48	1	1.05	weapon_container 1 itemChip 6 mediumItemChip 12 AncomItemChip 24																					
		sbn_shotgun	armor_shards microelectronics capacitor metal_tread	40	1	1.05	circuit_board 1 itemChip 5 mediumItemChip 10 SBNItemChip 15																					
		sl_shotgun	ceramite_shards ceramite_shards microelectronics capacitor	48	1	1.05	circuit_board 1 itemChip 5 mediumItemChip 15 SunLightItemChip 25																					
		pmc_smg	rubber weapon_shards blunt_melee_shards	18	1	1.05	weapon_shards 1 spring 5 itemChip 25 mediumItemChip 50																					
		pmc_smg_2	rubber weapon_shards spring blunt_melee_shards	22	2	1.06	spring 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		pmc_smg_3	rubber weapon_shards weapon_shards spring blunt_melee_shards	32	1	1.05	weapon_shards 1 weapon_repair_kit 5 itemChip 26 mediumItemChip 40																					
		spec_smg	armor_shards weapon_shards spring blunt_melee_shards	28	4	1.07	spring 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		bandit_smg_2	rubber weapon_shards blunt_melee_shards	18	2	1.06	weapon_shards 1 spring 5 itemChip 25 mediumItemChip 50																					
		tech_smg	plastic circuit_board bulb wire capacitor	48	1	1.05	bulb 1 microelectronics 3 itemChip 15 mediumItemChip 60																					
		plazma_smg	ceramite_shards circuit_board microelectronics transformer	42	1	1.05	circuit_board 1 microelectronics 3 itemChip 15 mediumItemChip 60																					
		spec_smg_rv	ceramite_shards weapon_shards spring blunt_melee_shards	48	1	1.05	weapon_repair_kit 1 itemChip 7 mediumItemChip 14 highItemChip 28																					
		ancm_smg	armor_shards armor_shards weapon_shards spring	36	1	1.05	weapon_shards 1 itemChip 3 mediumItemChip 6 AncomItemChip 24																					
		franch_smg	rubber weapon_shards spring spring	40	1	1.05	weapon_shards 1 itemChip 3 mediumItemChip 6 FrancheItemChip 24																					
		sbn_smg	ceramite_shards microelectronics capacitor metal_tread	44	1	1.05	weapon_shards 1 itemChip 3 mediumItemChip 6 SBNItemChip 24																					
		toxic_smg	plastic glass circuit_board metal_tread	26	1	1.05	weapon_shards 1 acid 5 itemChip 25 mediumItemChip 50																					
		pmc_assault	armor_shards weapon_shards lens blunt_melee_shards	32	6	1.06	lens 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		spec_assault	ceramite_shards weapon_shards lens blunt_melee_shards	42	1	1.05	weapon_container 1 itemChip 3 mediumItemChip 6 highItemChip 24																					
		spec_assault_rv	ceramite_shards armor_shards weapon_shards microelectronics circuit_board	52	1	1.05	weapon_repair_kit 1 itemChip 6 mediumItemChip 12 RealWareItemChip 28																					
		desert_assault	armor_shards weapon_shards spring blunt_melee_shards	36	6	1.06	lens 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		ancm_quasi_assault	armor_shards ceramite_shards microelectronics venus_weapon_shard wire	50	1	1.05	quasisamples 1 itemChip 8 mediumItemChip 15 AncomItemChip 30																					
		gh_assault	armor_shards weapon_shards lens blunt_melee_shards	30	1	1.05	weapon_shards 1 itemChip 7 mediumItemChip 14 GrassHopperItemChip 28																					
		franch_assault	ceramite_shards armor_shards weapon_shards lens	38	1	1.05	weapon_shards 1 itemChip 8 mediumItemChip 15 FrancheItemChip 30																					
		plazma_assault	ceramite_shards circuit_board microelectronics capacitor	44	1	1.05	transformer 1 itemChip 6 mediumItemChip 12 highItemChip 24																					
		army_sniper	ceramite_shards weapon_shards lens spring blunt_melee_shards blunt_melee_shards	54	6	1.06	lens 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		army_sniper_2	ceramite_shards weapon_shards lens microelectronics	58	8	1.08	weapon_container 1 itemChip 3 mediumItemChip 6 highItemChip 24																					
		desert_marksman	rubber weapon_shards blunt_melee_shards	30	4	1.05	weapon_shards 1 lens 5 itemChip 25 mediumItemChip 50																					
		desert_marksman_2	armor_shards weapon_shards lens blunt_melee_shards blunt_melee_shards	40	5	1.05	lens 1 weapon_repair_kit 3 itemChip 6 mediumItemChip 36																					
		tech_marksman	plastic microelectronics lens bulb transformer	60	1	1.05	electrical_parts_container 1 itemChip 3 mediumItemChip 6 highItemChip 24																					
		tech_rifle	plastic microelectronics lens bulb capacitor	44	1	1.05	electrical_parts_container 1 itemChip 3 mediumItemChip 6 highItemChip 24																					
		ancm_marksman	ceramite_shards weapon_shards lens microelectronics blunt_melee_shards	62	1	1.05	lens 1 weapon_repair_kit 4 mediumItemChip 12 AncomItemChip 30																					
		rail_rifle	ceramite_shards microelectronics capacitor metal_tread metal_tread	54	1	1.05	wire 1 circuit_board 6 electrical_parts_container 9 itemChip 25																					
		gh_marksman	armor_shards weapon_shards lens blunt_melee_shards	48	1	1.05	lens 1 weapon_repair_kit 3 itemChip 9 mediumItemChip 24																					
		sl_sniper	ceramite_shards microelectronics lens transformer capacitor	64	1	1.05	electrical_parts_container 1 itemChip 3 mediumItemChip 6 highItemChip 24																					
		core_nailmachinegun	rusty_shards coarse_gears spring rod	34	1	1.05	rusty_shards 1 spring 5 itemChip 25 highItemChip 36																					
		core_laser	armor_shards plastic circuit_board bulb wire	40	1	1.05	electrical_parts_container 1 electrical_parts_container 3 itemChip 12 CoreItemChip 24																					
		desert_hmg	ceramite_shards weapon_shards spring blunt_melee_shards blunt_melee_shards	52	8	1.08	weapon_shards 1 blunt_melee_shards 5 itemChip 25 mediumItemChip 60																					
		plazma_hmg	ceramite_shards microelectronics wire capacitor transformer	64	1	1.05	electrical_parts_container 1 itemChip 5 mediumItemChip 15 SBNItemChip 36																					
		spec_hmg	ceramite_shards weapon_shards metal_tread spring blunt_melee_shards blunt_melee_shards	62	12	1.1	weapon_container 1 itemChip 3 mediumItemChip 6 highItemChip 36																					
		pb_shockgun	ceramite_shards microelectronics microelectronics bulb capacitor transformer	70	1	1.05	electrical_parts_container 1 itemChip 4 mediumItemChip 9 PlanetBridgeItemChip 28																					
		core_disctrower	coarse_gears spring armor_shards rod	38	1	1.05	coarse_gears 1 spring 3 itemChip 8 mediumItemChip 24																					
		core_flametrower	coarse_gears metal_tread armor_shards rod	36	1	1.05	coarse_gears 1 weapon_repair_kit 3 mediumItemChip 9 CoreItemChip 24																					
		toxic_trower	armor_shards glass circuit_board capacitor	48	1	1.05	weapon_shards 1 acid 5 itemChip 25 mediumItemChip 60																					
		regular_launcher	armor_shards weapon_shards spring metal_tread blunt_melee_shards	56	1	1.05	spring 1 weapon_repair_kit 3 mediumItemChip 12 highItemChip 24																					
		pistol_burst_ammo	powder gas_ammo	0.8	1	1.05																						
		pistol_expansive_ammo	powder powder	1	1	1.05																						
		miner_bolts_ammo	broken_weapon	0.2	1	1.05																						
		shotgun_bullet_ammo	powder powder	0.8	1	1.05																						
		shotgun_flechette_ammo	powder miner_bolts_ammo	1	1	1.05																						
		shotgun_dragon_ammo	powder gas_ammo	1.2	1	1.05																						
		medium_basic_ammo	powder	1	1	1.05																						
		medium_police_ammo	powder powder	1.5	1	1.05																						
		heavy_basic_ammo	powder powder	1	1	1.05																						
		heavy_armorpierce_ammo	powder powder powder	2	1	1.05																						
		battery_charge	glass acid	2.5	1	1.05																						
		sawblade_ammo	broken_weapon	0.8	1	1.05																						
		toxic_ammo	acid	1	1	1.05																						
		medicalClue	plastic antibiotics	8	1	1.05																						
		surgicalKit	medpack morphine medicalClue naloxone	40	1	1.05																						
		antidote	plastic spider_poisongland	12	1	1.05																						
		bloodBag	plastic trowable_heart	10	1	1.05																						
		painkillers	plastic poppy_box	8	1	1.05																						
		vodka	glassBottle water human_poop	8	1	1.05																						
		mre_pack	cannedMeat synthBeef chocolateBar	10	1	1.05																						
		medium_backpack	rags rags plastic rubber tread	36	1	1.05																						
		big_backpack	rags plastic rubber armor_shards tread	48	1	1.05																						
		servo_backpack	plastic plastic rubber metal_tread wire	30	1	1.05																						
		pmc_vest	rags rags metal_tread tread	24	1	1.05																						
		pmc_vest_armored	pmc_vest armor_shards metal_tread	36	1	1.05																						
		bandit_vest_armored	bandit_vest rusty_shards metal_tread	24	1	1.05																						
		army_vest	rags rags tread	12	1	1.05																						
		cevlar_vest	armor_shards rubber metal_tread	24	1	1.05																						
		cevlar_vest_pockets	cevlar_vest rags tread	36	1	1.05																						
		ceramit_vest	ceramite_shards rubber metal_tread	36	1	1.05																						
		doom_armor	armor_shards ceramite_shards metal_tread capacitor	48	1	1.05	armor_repair_kit 1 itemChip 10 mediumItemChip 18 highItemChip 42																					
		ancom_armor	armor_shards ceramite_shards rubber rubber capacitor	52	1	1.05	ceramite_shards 1 itemChip 12 mediumItemChip 24 AncomItemChip 36																					
		power_armor	armor_shards capacitor metal_tread	48	1	1.05	ceramite_shards 1 itemChip 9 mediumItemChip 15 highItemChip 30																					
		realwear_armor	armor_shards armor_shards ceramite_shards rubber capacitor	54	1	1.05	armor_repair_kit 1 itemChip 10 mediumItemChip 18 RealWareItemChip 32																					
		smuggler_armor	rusty_shards rubber tread	24	1	1.05	rubber 1 armor_shards 9 itemChip 25 mediumItemChip 30																					
		solnet_armor	armor_shards ceramite_shards rubber capacitor capacitor	50	1	1.05	ceramite_shards 1 itemChip 12 mediumItemChip 30 highItemChip 40																					
		worker_armor	armor_shards rubber rubber tread	30	1	1.05	rubber 1 armor_shards 12 mediumItemChip 25 highItemChip 35																					
		pmc_armor	armor_shards rags tread	18	1	1.05	armor_shards 1 itemChip 5 mediumItemChip 10 highItemChip 30																					
		security_armor	armor_shards rags tread tread	24	1	1.05	armor_shards 1 itemChip 9 mediumItemChip 15 highItemChip 30																					
		rw_militia_vest	armor_shards rags rags tread	22	1	1.05	armor_shards 1 itemChip 5 mediumItemChip 10 RealWareItemChip 30																					
		rw_warlord_armor	ceramite_shards ceramite_shards armor_shards rubber capacitor	64	1	1.05	armor_repair_kit 1 mediumItemChip 6 highItemChip 18 RealWareItemChip 40																					
		svn_cap_vest	armor_shards rags rags tread	22	1	1.05	armor_shards 1 armor_repair_kit 3 itemChip 20 SBNItemChip 45																					
		svn_heavy_armor	ceramite_shards ceramite_shards armor_shards rubber capacitor	64	1	1.05	ceramite_shards 1 armor_repair_kit 5 mediumItemChip 15 SBNItemChip 30																					
		daydream_chem_vest	rubber rubber plastic tread	32	1	1.05	rubber 1 armor_repair_kit 3 itemChip 15 DayDreamItemChip 40																					
		daydream_armored_vest	armor_shards armor_shards rubber plastic tread	60	1	1.05	ceramite_shards 1 itemChip 6 mediumItemChip 15 DayDreamItemChip 28																					
		sl_power_armor	armor_shards ceramite_shards rubber capacitor microelectronics	62	1	1.05	armor_repair_kit 1 itemChip 9 mediumItemChip 18 SunLightItemChip 36																					
		ancom_police_armor	armor_shards armor_shards rags tread	34	1	1.05	armor_shards 1 itemChip 6 highItemChip 25 AncomItemChip 45																					
		ancom_agent_armor	rags rags rubber rubber tread	36	1	1.05	armor_shards 1 itemChip 7 highItemChip 21 AncomItemChip 42																					
		church_priest_shirt	rags rags rubber plastic tread	34	1	1.05	rags 1 itemChip 7 mediumItemChip 21 ChurchItemChip 35																					
		church_power_armor	ceramite_shards ceramite_shards capacitor metal_tread	40	1	1.05	ceramite_shards 1 itemChip 9 mediumItemChip 18 ChurchItemChip 36																					
		pb_vest	rags rags rusty_shards tread	16	1	1.05	rags 1 blunt_melee_shards 5 itemChip 15 mediumItemChip 30																					
		pb_heavy_armor	armor_shards ceramite_shards capacitor metal_tread metal_tread	46	1	1.05	ceramite_shards 1 armor_repair_kit 2 mediumItemChip 15 PlanetBridgeItemChip 35																					
